,att.pitch,att.roll,att.yaw,acc.x,acc.y,acc.z,gyro.pitch_w,gyro.roll_w,gyro.yaw_w
2023-11-21 21:07:05.420,8.3000001907,7.77500009535,41.0,-414.0,175.5,2187.0,-0.2743902504,-0.1219512224,-0.1219512224
2023-11-21 21:07:05.430,8.3000001907,7.75,41.0,-382.0,193.0,2169.0,-0.9146341681,0.3658536673,-0.1219512224
2023-11-21 21:07:05.440,8.3000001907,7.6999998093,41.0,-302.0,243.0,2093.0,-0.3658536673,-0.8536585569,0.0609756112
2023-11-21 21:07:05.450,8.3000001907,7.6999998093,41.0,-340.0,241.0,2058.0,-0.4878048897,-0.7926829457,0.1219512224
2023-11-21 21:07:05.460,8.3000001907,7.6999998093,41.0,-314.5,231.5,1968.5,-0.5792683064999999,-0.6402439177,0.152439028
2023-11-21 21:07:05.470,8.3000001907,7.6999998093,41.0,-289.0,222.0,1879.0,-0.6707317233,-0.4878048897,0.1829268336
2023-11-21 21:07:05.480,8.3000001907,7.6999998093,41.0,-289.0,222.0,1879.0,-0.6707317233,-0.4878048897,0.1829268336
2023-11-21 21:07:05.490,8.3000001907,7.6999998093,41.0,-353.0,196.0,2069.0,1.0975610018,-0.5487805009,0.304878056
2023-11-21 21:07:05.500,8.3000001907,7.6999998093,41.0,-335.0,198.0,2077.0,0.7317073345,-0.0609756112,0.1219512224
2023-11-21 21:07:05.510,8.3000001907,7.6999998093,41.0,-345.0,191.0,2084.0,-0.4268292785,-0.6707317233,0.4878048897
2023-11-21 21:07:05.520,8.3000001907,7.5999999046,41.0,-345.0,191.0,2084.0,-0.4268292785,-0.6707317233,0.4878048897
2023-11-21 21:07:05.530,8.3000001907,7.5999999046,41.0,-390.0,191.0,1988.0,-0.6707317233,-0.9146341681,0.7317073345
2023-11-21 21:07:05.540,8.3000001907,7.5999999046,41.5,-333.0,114.0,2048.0,-0.6707317233,-0.6707317233,0.7317073345
2023-11-21 21:07:05.550,8.3000001907,7.5999999046,42.0,-358.0,178.0,2047.0,-0.5487805009,-0.4268292785,0.4878048897
2023-11-21 21:07:05.560,8.3000001907,7.5999999046,42.0,-358.0,178.0,2047.0,-0.5487805009,-0.4268292785,0.4878048897
2023-11-21 21:07:05.570,8.3000001907,7.5999999046,42.0,-349.0,226.0,2107.0,-0.3658536673,-0.0609756112,0.3658536673
2023-11-21 21:07:05.580,8.3000001907,7.5999999046,42.0,-298.0,212.0,2038.0,0.7926829457,-0.304878056,0.2439024448
2023-11-21 21:07:05.590,8.3000001907,7.5999999046,42.0,-363.0,228.0,2031.0,-0.4268292785,0.0609756112,0.3658536673
2023-11-21 21:07:05.600,8.3000001907,7.5999999046,42.0,-349.33333333333337,228.0,2038.0,-0.4471544822333334,0.0,0.4065040747666667
2023-11-21 21:07:05.610,8.3000001907,7.5999999046,42.0,-335.6666666666667,228.0,2045.0,-0.4674796859666667,-0.0609756112,0.4471544822333334
2023-11-21 21:07:05.620,8.3000001907,7.57499992845,42.0,-335.83333333333337,165.0,2071.5,-0.32520325978333336,-0.0304878056,0.3150406579166667
2023-11-21 21:07:05.630,8.3000001907,7.5499999523,42.0,-336.0,102.0,2098.0,-0.1829268336,0.0,0.1829268336
2023-11-21 21:07:05.640,8.3000001907,7.5,42.0,-392.0,332.0,2250.0,0.1829268336,-1.7073171139,0.3658536673
2023-11-21 21:07:05.650,8.3000001907,7.5,42.5,-318.0,126.0,2107.0,1.3414634466,-2.0121951103,0.1829268336
2023-11-21 21:07:05.660,8.3000001907,7.5,43.0,-301.0,180.0,2041.0,-0.1219512224,-1.8292683363,0.304878056
2023-11-21 21:07:05.670,8.3000001907,7.5,43.0,-363.5,170.0,2057.5,-0.0304878056,-1.9817073941499999,0.39634147285
2023-11-21 21:07:05.680,8.3000001907,7.4000000954,43.0,-426.0,160.0,2074.0,0.0609756112,-2.134146452,0.4878048897
2023-11-21 21:07:05.690,8.3000001907,7.4000000954,43.0,-371.0,92.0,2064.0,-0.6707317233,-2.1951220036,0.0609756112
2023-11-21 21:07:05.700,8.3000001907,7.35000014305,43.0,-382.0,129.0,2048.0,-0.1219512224,-2.9268293381,0.4878048897
2023-11-21 21:07:05.710,8.3000001907,7.3000001907,43.0,-308.0,153.0,2055.0,0.6097561121,-3.6585366726,0.3658536673
2023-11-21 21:07:05.720,8.3000001907,7.3000001907,43.0,-308.0,153.0,2055.0,0.6097561121,-3.6585366726,0.3658536673
2023-11-21 21:07:05.730,8.3666664759,7.233333269766667,43.0,-438.0,171.0,2068.0,0.4268292785,-3.6585366726,0.0609756112
2023-11-21 21:07:05.740,8.3833330472,7.183333237966667,43.0,-404.5,184.33333333333331,2063.666666666667,0.5691056947166666,-3.79065048695,-0.0304878056
2023-11-21 21:07:05.750,8.3999996185,7.133333206166667,43.0,-371.0,197.66666666666666,2059.3333333333335,0.7113821109333333,-3.9227643013000004,-0.1219512224
2023-11-21 21:07:05.760,8.3999996185,7.0999999046,43.0,-389.0,181.0,2014.0,1.2804877758,-4.4512195587,-0.2439024448
2023-11-21 21:07:05.770,8.3999996185,7.0499999523,43.5,-380.0,243.0,2072.0,0.4268292785,-4.3902440071,0.1829268336
2023-11-21 21:07:05.780,8.3999996185,7.0,44.0,-342.0,212.0,2017.0,-0.5487805009,-3.2926831245,0.0
2023-11-21 21:07:05.790,8.3999996185,7.0,44.0,-289.0,180.0,2014.0,-0.7317073345,-4.0853657722,0.1219512224
2023-11-21 21:07:05.800,8.3999996185,6.9000000954,44.0,-289.0,180.0,2014.0,-0.7317073345,-4.0853657722,0.1219512224
2023-11-21 21:07:05.810,8.3999996185,6.9000000954,44.0,-350.0,205.0,2037.0,-1.036585331,-4.0243902206,0.0
2023-11-21 21:07:05.820,8.3999996185,6.85000014305,44.0,-299.0,206.0,2048.0,-1.463414669,-4.0243902206,0.1829268336
2023-11-21 21:07:05.830,8.3999996185,6.8000001907,44.0,-338.0,189.0,2014.0,-1.7073171139,-3.1707317829,-0.0609756112
2023-11-21 21:07:05.840,8.3999996185,6.6999998093,44.0,-356.0,133.0,2059.3333333333335,-1.7073171139,-2.5203252633666664,-0.18292683359999998
2023-11-21 21:07:05.850,8.37499976155,6.6999998093,44.0,-342.0,144.0,2075.666666666667,-1.1890244186,-2.1443089644333333,-0.1829268336
2023-11-21 21:07:05.860,8.3499999046,6.6999998093,44.0,-328.0,155.0,2092.0,-0.6707317233,-1.7682926655,-0.1829268336
2023-11-21 21:07:05.870,8.3000001907,6.6999998093,44.0,-363.0,222.0,2027.0,-0.7317073345,-1.3414634466,-0.4268292785
2023-11-21 21:07:05.880,8.3000001907,6.6999998093,44.0,-363.0,222.0,2027.0,-0.7317073345,-1.3414634466,-0.4268292785
2023-11-21 21:07:05.890,8.3000001907,6.64999985695,44.0,-277.0,210.0,1946.0,-0.8536585569,-0.9146341681,-0.3658536673
2023-11-21 21:07:05.900,8.3000001907,6.5999999046,44.0,-282.0,118.0,1959.0,-0.304878056,-1.4024391174,-0.4268292785
2023-11-21 21:07:05.910,8.3000001907,6.5999999046,44.25,-295.0,216.5,2022.5,0.15243902805000004,-0.97560980915,-0.5182926953
2023-11-21 21:07:05.920,8.3000001907,6.5999999046,44.5,-308.0,315.0,2086.0,0.6097561121,-0.5487805009,-0.6097561121
2023-11-21 21:07:05.930,8.3000001907,6.5999999046,45.0,-195.0,301.0,1957.0,0.4268292785,-0.7317073345,-0.3658536673
2023-11-21 21:07:05.940,8.3000001907,6.5999999046,45.0,-256.0,226.0,1962.0,-0.304878056,-0.0609756112,-0.6707317233
2023-11-21 21:07:05.950,8.3000001907,6.5999999046,45.0,-348.0,277.3333333333333,2036.0,1.0772357583333332,-0.5081300934,-0.6707317233
2023-11-21 21:07:05.960,8.3000001907,6.5999999046,45.0,-345.0,275.16666666666663,2036.0,0.9044715464166666,-0.8943089345999999,-0.6402439177
2023-11-21 21:07:05.970,8.3000001907,6.5999999046,45.0,-342.0,273.0,2036.0,0.7317073345,-1.2804877758,-0.6097561121
2023-11-21 21:07:05.980,8.3000001907,6.5999999046,45.0,-368.0,183.0,1970.0,-0.2439024448,-1.5243902206,-0.6097561121
2023-11-21 21:07:05.990,8.3499999046,6.5499999523,45.0,-321.0,125.0,1995.0,0.2439024448,-1.9512195587,-0.2439024448
2023-11-21 21:07:06.000,8.3999996185,6.5,45.0,-386.0,189.0,1990.0,2.3170733452,-3.8414635658,-0.6707317233
2023-11-21 21:07:06.010,8.3999996185,6.5,45.0,-278.0,212.0,1958.0,1.1585366726,-3.597561121,-0.2439024448
2023-11-21 21:07:06.020,8.3999996185,6.4000000954,45.0,-278.0,212.0,1958.0,1.1585366726,-3.597561121,-0.2439024448
2023-11-21 21:07:06.030,8.3999996185,6.4000000954,45.0,-336.0,145.0,1951.0,1.2195122242,-5.4878048897,0.1829268336
2023-11-21 21:07:06.040,8.3999996185,6.3000001907,45.0,-336.0,145.0,1951.0,1.2195122242,-5.4878048897,0.1829268336
2023-11-21 21:07:06.050,8.44999980925,6.25,45.0,-413.0,175.0,2063.0,1.7073171139,-6.8902440071,-0.1219512224
2023-11-21 21:07:06.060,8.5,6.14999985695,45.5,-390.0,223.0,2093.0,0.7926829457,-7.9878048897,0.1829268336
2023-11-21 21:07:06.070,8.5,6.0499999523,46.0,-354.0,168.0,2056.0,-2.0121951103,-8.2317075729,0.2439024448
2023-11-21 21:07:06.080,8.5,6.0,46.0,-367.5,167.0,2066.0,-1.3414634168,-8.47560977935,0.0609756112
2023-11-21 21:07:06.090,8.5,5.9500000477,46.0,-381.0,166.0,2076.0,-0.6707317233,-8.7195119858,-0.1219512224
2023-11-21 21:07:06.100,8.5,5.85000014305,46.0,-330.0,138.0,2013.0,-0.1829268336,-8.4756097794,-0.2439024448
2023-11-21 21:07:06.110,8.5,5.75,46.0,-295.0,166.0,1977.0,-1.4024391174,-8.4146347046,-0.1829268336
2023-11-21 21:07:06.120,8.5,5.59999990465,46.0,-299.0,121.0,1944.0,-0.7926829457,-8.8414640427,-0.4268292785
2023-11-21 21:07:06.130,8.5,5.524999976175,46.0,-347.0,169.0,1951.0,-0.7621951401,-8.78048801425,-0.36585366725
2023-11-21 21:07:06.140,8.5,5.4500000477,46.0,-395.0,217.0,1958.0,-0.7317073345,-8.7195119858,-0.304878056
2023-11-21 21:07:06.150,8.5,5.35000014305,46.0,-420.0,188.0,2073.0,-1.2804877758,-8.5365858078,-0.6097561121
2023-11-21 21:07:06.160,8.5,5.1999998093,46.0,-420.0,188.0,2073.0,-1.2804877758,-8.5365858078,-0.6097561121
2023-11-21 21:07:06.170,8.44999980925,5.1999998093,46.0,-295.0,299.0,1946.0,-0.8536585569,-8.3536586761,-0.3658536673
2023-11-21 21:07:06.180,8.3999996185,5.14999985695,46.0,-328.0,337.0,2113.0,-0.3658536673,-8.0487804413,-0.9756097794
2023-11-21 21:07:06.190,8.3999996185,5.0999999046,46.0,-318.0,138.0,2020.0,-0.2439024448,-6.9512195587,-1.2195122242
2023-11-21 21:07:06.200,8.5,5.0,47.0,-298.5,161.5,1975.5,-0.152439028,-6.5853660106500005,-1.3414634466000002
2023-11-21 21:07:06.210,8.5,4.9000000954,47.0,-279.0,185.0,1931.0,-0.0609756112,-6.2195124626,-1.463414669
2023-11-21 21:07:06.220,8.5,4.9000000954,47.0,-280.0,192.0,2011.0,-0.3658536673,-4.0243902206,-1.7073171139
2023-11-21 21:07:06.230,8.5,4.85000014305,47.0,-228.0,272.0,1970.0,-0.0609756112,-3.4756097794,-1.9512195587
2023-11-21 21:07:06.240,8.5,4.8000001907,47.0,-421.0,150.0,2016.0,0.2439024448,-2.0121951103,-2.4390244484
2023-11-21 21:07:06.250,8.5,4.8000001907,47.0,-421.0,150.0,2016.0,0.2439024448,-2.0121951103,-2.4390244484
2023-11-21 21:07:06.260,8.5,4.8000001907,47.0,-327.0,205.0,2021.0,-0.0609756112,-0.7317073345,-2.6829268932
2023-11-21 21:07:06.270,8.5,4.8000001907,47.0,-301.0,136.0,1961.0,0.0609756112,-0.3658536673,-2.6219513416
2023-11-21 21:07:06.280,8.5,4.8000001907,47.0,-324.0,211.0,2077.0,0.0609756112,0.1829268336,-2.9878048897
2023-11-21 21:07:06.290,8.5,4.8000001907,47.0,-309.0,189.0,2066.0,0.304878056,0.7926829457,-2.9878048897
2023-11-21 21:07:06.300,8.5,4.8000001907,47.0,-338.0,143.0,2037.0,-0.0609756112,1.8902440071,-3.0487804413
2023-11-21 21:07:06.310,8.44999980925,4.8000001907,47.0,-335.0,130.0,2008.0,0.0,1.2804877758,-2.9268293381
2023-11-21 21:07:06.320,8.44999980925,4.8000001907,47.0,-330.0,166.0,2028.0,0.7317073345,1.55487805605,-3.0182927847
2023-11-21 21:07:06.330,8.44999980925,4.8000001907,47.0,-325.0,202.0,2048.0,1.463414669,1.8292683363,-3.1097562313
2023-11-21 21:07:06.340,8.5,4.85000014305,47.0,-406.0,284.0,2064.0,1.2804877758,1.5853658915,-3.1707317829
2023-11-21 21:07:06.350,8.5,4.9000000954,47.0,-331.0,195.0,2114.0,-0.0609756112,1.7073171139,-2.6829268932
2023-11-21 21:07:06.360,8.5,4.9000000954,47.0,-269.0,170.0,2007.0,0.0609756112,1.4024391174,-2.5
2023-11-21 21:07:06.370,8.3999996185,5.0,47.0,-269.0,170.0,2007.0,0.0609756112,1.4024391174,-2.5
2023-11-21 21:07:06.380,8.3999996185,5.0,47.0,-308.0,287.0,2052.0,-0.6707317233,1.6463415623,-2.8048782349
2023-11-21 21:07:06.390,8.3999996185,5.0,47.0,-348.0,208.0,2076.0,-0.304878056,1.5853658915,-2.7439024448
2023-11-21 21:07:06.400,8.3999996185,5.0499999523,47.0,-344.0,278.0,2029.0,-0.6097561121,1.8292683363,-2.9878048897
2023-11-21 21:07:06.410,8.3999996185,5.07499992845,47.25,-362.0,292.5,2046.5,0.1219512224,1.8292683363,-3.0182926654999997
2023-11-21 21:07:06.420,8.3999996185,5.0999999046,47.5,-380.0,307.0,2064.0,0.8536585569,1.8292683363,-3.0487804413
2023-11-21 21:07:06.430,8.3999996185,5.0999999046,48.0,-494.0,306.0,2126.0,-1.0975610018,1.6463415623,-2.9878048897
2023-11-21 21:07:06.440,8.3999996185,5.1999998093,48.0,-494.0,306.0,2126.0,-1.0975610018,1.6463415623,-2.9878048897
2023-11-21 21:07:06.450,8.3999996185,5.1999998093,48.0,-418.0,290.0,2070.0,0.1829268336,1.0975610018,-2.9268293381
2023-11-21 21:07:06.460,8.3999996185,5.1999998093,48.0,-291.0,288.0,2030.0,0.0,0.5487805009,-2.8658537865
2023-11-21 21:07:06.470,8.3999996185,5.1999998093,48.0,-336.0,224.0,2041.0,-1.1585366726,1.0975610018,-2.9268293381
2023-11-21 21:07:06.480,8.3999996185,5.1999998093,48.0,-384.0,208.0,1996.0,-1.3109756708,0.97560977935,-2.9573171139000003
2023-11-21 21:07:06.490,8.3999996185,5.3000001907,48.0,-432.0,192.0,1951.0,-1.463414669,0.8536585569,-2.9878048897
2023-11-21 21:07:06.500,8.3999996185,5.3000001907,48.0,-350.0,223.0,2007.0,-1.4024391174,1.2195122242,-3.1097562313
2023-11-21 21:07:06.510,8.3999996185,5.3000001907,48.0,-305.0,103.0,2006.0,-2.5609755516,0.9756097794,-2.9268293381
2023-11-21 21:07:06.520,8.3999996185,5.3000001907,48.0,-316.0,115.0,2024.0,-0.1829268336,-0.4878048897,-2.9878048897
2023-11-21 21:07:06.530,8.3000001907,5.3000001907,48.0,-316.0,115.0,2024.0,-0.1829268336,-0.4878048897,-2.9878048897
2023-11-21 21:07:06.540,8.3000001907,5.3000001907,48.0,-420.0,120.0,2064.0,-2.1951220036,-0.2439024448,-2.5
2023-11-21 21:07:06.550,8.3000001907,5.3000001907,48.0,-349.0,170.0,2019.0,-1.7073171139,-1.4024391174,-2.6829268932
2023-11-21 21:07:06.560,8.3000001907,5.25,48.0,-314.0,212.0,2115.0,-0.2439024448,-2.5,-2.2560975552
2023-11-21 21:07:06.570,8.3000001907,5.1999998093,48.0,-284.0,294.0,1981.0,-0.0609756112,-2.4390244484,-2.0731706619
2023-11-21 21:07:06.580,8.3000001907,5.1999998093,48.0,-294.0,254.0,1968.0,-0.1219512224,-2.3170733452,-1.9512195587
2023-11-21 21:07:06.590,8.3000001907,5.1999998093,48.0,-305.0,19.0,2007.0,-2.8048782349,-1.7682926655,-1.6463415623
2023-11-21 21:07:06.600,8.3000001907,5.1999998093,48.0,-345.0,84.0,1978.0,-2.4390244484,-0.9146341681,-2.1951220036
2023-11-21 21:07:06.610,8.1999998093,5.1999998093,48.0,-345.0,84.0,1978.0,-2.4390244484,-0.9146341681,-2.1951220036
2023-11-21 21:07:06.620,8.1999998093,5.1999998093,48.0,-348.0,116.0,2052.0,-1.1585366726,-0.6097561121,-2.0731706619
2023-11-21 21:07:06.630,8.1999998093,5.1999998093,48.0,-419.0,216.0,2033.0,-2.8048782349,-0.0609756112,-1.7682926655
2023-11-21 21:07:06.640,8.1999998093,5.1999998093,48.5,-364.0,76.0,2097.0,-2.4390244484,0.5487805009,-1.6463415623
2023-11-21 21:07:06.650,8.1999998093,5.1999998093,49.0,-402.0,113.0,2032.0,-2.5609755516,0.7317073345,-2.0121951103
2023-11-21 21:07:06.660,8.1000003815,5.1999998093,49.0,-402.0,113.0,2032.0,-2.5609755516,0.7317073345,-2.0121951103
2023-11-21 21:07:06.670,8.1000003815,5.1999998093,49.0,-312.0,267.0,2031.0,-1.5243902206,0.5487805009,-2.1951220036
2023-11-21 21:07:06.680,8.1000003815,5.1999998093,49.0,-341.0,258.0,2010.0,-2.134146452,-0.304878056,-2.0731706619
2023-11-21 21:07:06.690,8.1000003815,5.1999998093,49.0,-365.0,332.0,2153.0,-2.1951220036,-0.5487805009,-2.0731706619
2023-11-21 21:07:06.700,8.066666921,5.1999998093,49.0,-336.3333333333333,208.66666666666666,2091.0,-2.4796748956,-0.8333333532333334,-2.1951219241
2023-11-21 21:07:06.710,8.0333334605,5.1999998093,49.0,-331.66666666666663,193.33333333333331,2044.0,-2.24593500295,-1.2398374577666667,-2.16463418805
2023-11-21 21:07:06.720,8.0,5.1999998093,49.0,-327.0,178.0,1997.0,-2.0121951103,-1.6463415623,-2.134146452
2023-11-21 21:07:06.730,8.0,5.1999998093,49.0,-244.0,199.0,1959.0,-2.3170733452,-2.0121951103,-2.3170733452
2023-11-21 21:07:06.740,7.9000000954,5.1999998093,49.0,-244.0,199.0,1959.0,-2.3170733452,-2.0121951103,-2.3170733452
2023-11-21 21:07:06.750,7.9000000954,5.14999985695,49.0,-264.0,261.0,2060.0,-2.3170733452,-1.5243902206,-1.9512195587
2023-11-21 21:07:06.760,7.9000000954,5.0999999046,49.0,-261.0,273.0,1969.0,-1.6463415623,-1.5853658915,-2.3780488968
2023-11-21 21:07:06.770,7.9000000954,5.0999999046,49.0,-309.0,195.0,2059.0,-2.1951220036,-0.4878048897,-1.9512195587
2023-11-21 21:07:06.780,7.9000000954,5.0999999046,49.0,-322.0,179.5,2054.0,-1.55487808585,-0.88414633275,-2.13414645195
2023-11-21 21:07:06.790,7.9000000954,5.0999999046,49.0,-335.0,164.0,2049.0,-0.9146341681,-1.2804877758,-2.3170733452
2023-11-21 21:07:06.800,7.9000000954,5.0999999046,49.0,-377.0,256.0,2064.0,-0.6707317233,-0.9756097794,-2.5
2023-11-21 21:07:06.810,7.85000014305,5.0999999046,49.0,-351.0,199.0,2054.0,-0.4878048897,-0.7317073345,-2.6829268932
2023-11-21 21:07:06.820,7.8000001907,5.0999999046,49.0,-343.0,241.0,2085.0,-0.2439024448,0.1829268336,-2.8048782349
2023-11-21 21:07:06.830,7.8000001907,5.0999999046,49.0,-343.0,241.0,2085.0,-0.2439024448,0.1829268336,-2.8048782349
2023-11-21 21:07:06.840,7.8000001907,5.0999999046,49.5,-343.0,77.0,2081.0,0.0609756112,-0.7926829457,-3.4146342278
2023-11-21 21:07:06.850,7.8000001907,5.0999999046,50.0,-338.0,102.0,2011.0,-0.7926829457,0.0,-3.3536586761
2023-11-21 21:07:06.860,7.8000001907,5.0999999046,50.0,-370.0,165.0,1938.0,-0.0609756112,-0.7317073345,-3.4756097794
2023-11-21 21:07:06.870,7.8000001907,5.0999999046,50.0,-377.0,226.0,2000.0,0.1829268336,-0.1219512224,-3.597561121
2023-11-21 21:07:06.880,7.85000014305,5.0999999046,50.0,-272.0,250.0,2003.0,1.036585331,-0.2439024448,-3.6585366726
2023-11-21 21:07:06.890,7.9000000954,5.0999999046,50.0,-293.0,324.0,2026.0,1.8292683363,-0.2439024448,-3.963414669
2023-11-21 21:07:06.900,7.9000000954,5.0999999046,50.0,-293.0,324.0,2026.0,1.8292683363,-0.2439024448,-3.963414669
2023-11-21 21:07:06.910,7.9000000954,5.0999999046,50.0,-314.0,230.0,1946.0,-0.1829268336,0.7926829457,-3.536585331
2023-11-21 21:07:06.920,7.9000000954,5.14999985695,50.0,-430.0,293.0,2034.0,1.4024391174,0.6707317233,-3.536585331
2023-11-21 21:07:06.930,7.9000000954,5.1999998093,50.0,-367.0,183.0,1958.0,1.2195122242,0.6707317233,-3.7195122242
2023-11-21 21:07:06.940,7.9000000954,5.1999998093,50.0,-323.0,280.0,1988.0,0.9146341681,0.4268292785,-3.4146342278
2023-11-21 21:07:06.950,7.9000000954,5.1999998093,50.0,-331.5,295.0,1988.0,0.5792683064499999,0.97560974955,-3.4756097794
2023-11-21 21:07:06.960,7.9000000954,5.1999998093,50.0,-340.0,310.0,1988.0,0.2439024448,1.5243902206,-3.536585331
2023-11-21 21:07:06.970,7.9000000954,5.25,50.0,-415.0,288.0,2032.0,0.2439024448,1.1585366726,-3.4146342278
2023-11-21 21:07:06.980,7.9000000954,5.3000001907,50.0,-304.0,322.0,2070.0,0.4878048897,1.7682926655,-3.4146342278
2023-11-21 21:07:06.990,7.916666746166666,5.3000001907,50.0,-334.5,264.0,2034.5,1.0975610018,1.58536589145,-3.4451220036000003
2023-11-21 21:07:07.000,7.933333396933333,5.3000001907,50.0,-365.0,206.0,1999.0,1.7073171139,1.4024391174,-3.4756097794000005
2023-11-21 21:07:07.010,8.0,5.3000001907,50.0,-420.0,289.0,2099.0,0.3658536673,0.9146341681,-3.0487804413
2023-11-21 21:07:07.020,8.0,5.3000001907,50.0,-420.0,289.0,2099.0,0.3658536673,0.9146341681,-3.0487804413
2023-11-21 21:07:07.030,8.0,5.35000014305,50.0,-386.0,311.0,2021.0,1.8902440071,0.6707317233,-3.3536586761
2023-11-21 21:07:07.040,8.0,5.4000000954,50.0,-315.0,215.0,1968.0,-0.6707317233,1.5243902206,-2.9878048897
2023-11-21 21:07:07.050,8.0,5.4000000954,50.0,-359.0,183.0,1938.0,0.0609756112,0.4878048897,-2.5609755516
2023-11-21 21:07:07.060,8.0,5.4000000954,50.0,-359.5,164.5,1980.5,0.6097561418999999,0.6402439177,-2.6219512224
2023-11-21 21:07:07.070,8.0,5.4000000954,50.0,-360.0,146.0,2023.0,1.1585366726,0.7926829457,-2.6829268932
2023-11-21 21:07:07.080,8.0,5.4000000954,50.0,-369.0,274.0,2002.0,0.0,0.3658536673,-2.5609755516
2023-11-21 21:07:07.090,8.0,5.4000000954,50.0,-362.0,220.0,1937.0,-1.1585366726,0.1219512224,-2.6829268932
2023-11-21 21:07:07.100,8.0,5.4000000954,50.0,-353.0,214.0,2017.0,-0.4878048897,-0.1829268336,-2.2560975552
2023-11-21 21:07:07.110,8.0,5.4000000954,50.0,-319.0,251.0,1858.0,-0.2439024448,-0.3658536673,-2.2560975552
2023-11-21 21:07:07.120,8.0,5.4000000954,50.0,-373.0,231.0,1951.5,-0.152439028,-0.24390244485,-2.3475610018
2023-11-21 21:07:07.130,8.0,5.4000000954,51.0,-427.0,211.0,2045.0,-0.0609756112,-0.1219512224,-2.4390244484
2023-11-21 21:07:07.140,8.0,5.4000000954,51.0,-437.0,243.0,2042.0,0.6097561121,-0.1219512224,-1.8902440071
2023-11-21 21:07:07.150,8.0,5.4500000477,51.0,-458.0,250.0,2100.0,0.1219512224,-0.6097561121,-2.0731706619
2023-11-21 21:07:07.160,8.0,5.5,51.0,-231.0,341.0,1980.0,-1.6463415623,1.2195122242,-2.134146452
2023-11-21 21:07:07.170,8.0,5.5,51.0,-261.0,148.0,1934.0,-0.2439024448,0.3658536673,-2.5
2023-11-21 21:07:07.180,8.0,5.5,51.0,-261.0,148.0,1934.0,-0.2439024448,0.3658536673,-2.5
2023-11-21 21:07:07.190,8.0,5.5,51.0,-240.0,214.0,2002.0,0.9756097794,-0.4878048897,-2.7439024448
2023-11-21 21:07:07.200,8.0,5.5,51.0,-322.0,225.0,2027.0,0.9756097794,0.0609756112,-2.6219513416
2023-11-21 21:07:07.210,8.0,5.5,51.0,-291.0,153.0,2057.0,0.6097561121,-0.2439024448,-2.5
2023-11-21 21:07:07.220,8.0,5.5,51.0,-294.0,161.0,1952.0,0.2439024448,-1.4024391174,-2.5
2023-11-21 21:07:07.230,8.1000003815,5.5,51.0,-311.0,226.5,1971.5,0.30487805605,-1.3414634466,-2.4390244484
2023-11-21 21:07:07.240,8.1000003815,5.5,51.0,-328.0,292.0,1991.0,0.3658536673,-1.2804877758,-2.3780488968
2023-11-21 21:07:07.250,8.1000003815,5.5,51.0,-424.0,227.0,1975.0,0.3658536673,-0.7926829457,-2.6219513416
2023-11-21 21:07:07.260,8.1000003815,5.5,51.0,-401.0,151.0,2042.0,-0.5487805009,-0.2439024448,-2.6219513416
2023-11-21 21:07:07.270,8.1000003815,5.5,51.0,-362.0,218.0,1974.0,0.0609756112,0.2439024448,-2.7439024448
2023-11-21 21:07:07.280,8.1000003815,5.5,51.0,-346.0,210.5,1995.5,0.1829268336,-0.15243902804999998,-2.8658536672499997
2023-11-21 21:07:07.290,8.1000003815,5.5,51.0,-330.0,203.0,2017.0,0.304878056,-0.5487805009,-2.9878048897
2023-11-21 21:07:07.300,8.1000003815,5.5,51.0,-360.0,190.0,1964.0,-1.0975610018,-0.0609756112,-3.0487804413
2023-11-21 21:07:07.310,8.1000003815,5.5,51.0,-360.0,190.0,1964.0,-1.0975610018,-0.0609756112,-3.0487804413
2023-11-21 21:07:07.320,8.05000019075,5.5,51.0,-361.0,192.0,2045.0,-0.4878048897,-0.7317073345,-3.1097562313
2023-11-21 21:07:07.330,8.0,5.5,51.0,-363.0,294.0,1962.0,-1.1585366726,-0.0609756112,-2.9268293381
2023-11-21 21:07:07.340,8.0,5.5,51.0,-425.0,163.0,2000.0,-1.4024391174,0.5487805009,-2.7439024448
2023-11-21 21:07:07.350,8.0,5.5,51.0,-373.0,138.0,1980.0,-0.1219512224,-1.2195122242,-2.6829268932
2023-11-21 21:07:07.360,8.0,5.5,51.0,-373.0,138.0,1980.0,-0.1219512224,-1.2195122242,-2.6829268932
2023-11-21 21:07:07.370,8.0,5.5,51.5,-383.0,302.0,2004.0,-0.304878056,-0.0609756112,-3.3536586761
2023-11-21 21:07:07.380,8.0,5.5,52.0,-395.0,324.0,1972.0,-0.0609756112,-0.4878048897,-2.9878048897
2023-11-21 21:07:07.390,8.0,5.5,52.0,-319.0,176.0,2007.0,-0.2439024448,0.1219512224,-3.0487804413
2023-11-21 21:07:07.400,8.0,5.5,52.0,-327.5,181.5,2005.0,0.0,0.152439028,-3.0487804413
2023-11-21 21:07:07.410,8.0,5.5,52.0,-336.0,187.0,2003.0,0.2439024448,0.1829268336,-3.0487804413
2023-11-21 21:07:07.420,8.0,5.5,52.0,-271.0,185.0,1973.0,-0.2439024448,0.304878056,-2.9268293381
2023-11-21 21:07:07.430,8.0,5.5,52.0,-339.0,139.0,1905.0,0.0609756112,0.4268292785,-3.1707317829
2023-11-21 21:07:07.440,8.0,5.5,52.0,-262.0,165.0,1951.0,-0.0609756112,0.8536585569,-2.8048782349
